action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
10,12,25,2,0.1702127659574468,8,hit_own_body,47
21,31,27,2,0.10126582278481013,8,hit_own_body,79
5,13,9,0,-0.037037037037037035,-1,hit_wall,27
9,9,8,1,0.11538461538461539,3,hit_wall,26
7,14,11,2,0.25,8,hit_wall,32
24,13,7,1,0.06818181818181818,3,hit_wall,44
9,8,12,2,0.27586206896551724,8,hit_own_body,29
20,14,25,2,0.13559322033898305,8,hit_own_body,59
19,14,19,2,0.15384615384615385,8,hit_wall,52
14,15,9,0,-0.02631578947368421,-1,hit_wall,38
11,22,12,1,0.06666666666666667,3,hit_wall,45
12,12,10,0,-0.029411764705882353,-1,hit_wall,34
10,7,21,3,0.3684210526315789,14,hit_own_body,38
6,6,5,0,-0.058823529411764705,-1,hit_wall,17
21,14,14,2,0.16326530612244897,8,hit_wall,49
13,20,14,2,0.1702127659574468,8,hit_own_body,47
48,34,30,1,0.026785714285714284,3,hit_wall,112
3,6,2,0,-0.09090909090909091,-1,hit_wall,11
21,17,31,2,0.11594202898550725,8,hit_wall,69
33,33,55,1,0.024793388429752067,3,hit_wall,121
11,19,20,3,0.28,14,hit_wall,50
12,7,11,2,0.26666666666666666,8,hit_own_body,30
9,5,6,2,0.4,8,hit_wall,20
24,22,29,3,0.18666666666666668,14,hit_wall,75
7,8,8,1,0.13043478260869565,3,hit_wall,23
24,21,39,1,0.03571428571428571,3,hit_wall,84
5,7,8,1,0.15,3,hit_wall,20
20,29,29,2,0.10256410256410256,8,hit_wall,78
7,5,6,2,0.4444444444444444,8,hit_wall,18
6,8,7,3,0.6666666666666666,14,hit_own_body,21
0,6,7,0,-0.07692307692307693,-1,hit_wall,13
14,13,24,1,0.058823529411764705,3,hit_wall,51
24,20,18,2,0.12903225806451613,8,hit_own_body,62
23,33,18,2,0.10810810810810811,8,hit_own_body,74
13,8,13,2,0.23529411764705882,8,hit_wall,34
6,11,7,1,0.125,3,hit_wall,24
3,17,17,1,0.08108108108108109,3,hit_wall,37
23,28,50,3,0.13861386138613863,14,hit_own_body,101
23,31,31,4,0.24705882352941178,21,hit_own_body,85
3,3,4,1,0.3,3,hit_wall,10
3,6,6,2,0.5333333333333333,8,hit_own_body,15
10,21,12,2,0.18604651162790697,8,hit_wall,43
5,12,7,0,-0.041666666666666664,-1,hit_wall,24
6,6,8,0,-0.05,-1,hit_wall,20
7,4,5,0,-0.0625,-1,hit_wall,16
19,19,20,1,0.05172413793103448,3,hit_wall,58
15,8,17,2,0.2,8,hit_wall,40
